PKID,MINISTRY_CODE,MINISTRY_NAME,WK_UNIT_CODE,WK_UNIT_NAME,RESP_RATE,GRP_CTGRY_CODE,GRP_CTGRY_NAME,GRP_CODE,GRP_NAME,CHRT_COUNT,QCOMP_COUNT,SRV_SECT_CODE,SRV_SECT_NAME,SRV_QU_GRP_CODE,SRV_QU_GRP_NAME,QU_NUM,QU_TXT,SORT_ORDER,RESP_CODE,RESP_TXT,RESP_COUNT,RESP_COUNT_UNSUPPRESSED,RESP_PERCENT,QU_COUNT,SCALE_AVG
290299,19,Ministry of Jet,0,All Units,0.664122137,0,Overall,0,Overall,131,87,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,0,0,None,32,32,0.380952381,84,
290332,21,Ministry of Lavender,0,All Units,0.613636364,0,Overall,0,Overall,132,81,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,1,1,One,20,20,0.256410256,78,
290345,22,Ministry of Royal,0,All Units,0.411629246,0,Overall,0,Overall,1737,715,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,2,2,Two,95,95,0.136103152,698,
290358,21,Ministry of Lavender,0,All Units,0.613636364,0,Overall,0,Overall,132,81,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,2,2,Two,10,10,0.128205128,78,
290473,1,Ministry of Panic,0,All Units,0.666666667,0,Overall,0,Overall,150,100,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,4,4,Four or more,37,37,0.37,100,
290482,26,Ministry of White,0,All Units,0.53808948,0,Overall,0,Overall,827,445,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,4,4,Four or more,76,76,0.173913043,437,
290493,17,Ministry of Navy,0,All Units,0.535211268,0,Overall,0,Overall,71,38,1,Respondent Profile,1,profile,NEWJOB,New job past 12 months,1,1,Yes,11,11,0.305555556,36,
290508,26,Ministry of White,0,All Units,0.53808948,0,Overall,0,Overall,827,445,1,Respondent Profile,1,profile,NEWJOB,New job past 12 months,1,1,Yes,111,111,0.258139535,430,
290521,5,Ministry of Yellow,0,All Units,0.798561151,0,Overall,0,Overall,278,222,1,Respondent Profile,1,profile,NEWJOB,New job past 12 months,2,2,No,146,146,0.663636364,220,
290533,19,Ministry of Jet,0,All Units,0.664122137,0,Overall,0,Overall,131,87,1,Respondent Profile,1,profile,NEWJOB,New job past 12 months,2,2,No,65,65,0.755813953,86,
290389,17,Ministry of Navy,0,All Units,0.535211268,0,Overall,0,Overall,71,38,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,1,1,One,10,10,0.285714286,35,
290411,7,Ministry of Puce,0,All Units,0.568493151,0,Overall,0,Overall,146,83,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,2,2,Two,21,21,0.256097561,82,
290420,2,Ministry of Purple,0,All Units,0.563909774,0,Overall,0,Overall,133,75,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,2,2,Two,20,20,0.273972603,73,
290433,11,Ministry of Beige,0,All Units,0.548387097,0,Overall,0,Overall,496,272,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,2,2,Two,68,68,0.250922509,271,
290446,2,Ministry of Purple,0,All Units,0.563909774,0,Overall,0,Overall,133,75,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,3,3,Three,13,13,0.178082192,73,
290023,12,Ministry of Fear,0,All Units,0.679245283,0,Overall,0,Overall,53,36,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,4,4,Enforcement and Corrections,0,0,0,53,
290043,11,Ministry of Beige,0,All Units,0.548387097,0,Overall,0,Overall,496,272,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,4,4,Enforcement and Corrections,76,76,0.153225806,496,
290053,5,Ministry of Yellow,0,All Units,0.798561151,0,Overall,0,Overall,278,222,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,5,5,Executive,3,3,0.010791367,278,
290062,23,Ministry of Blue,0,All Units,0.634408602,0,Overall,0,Overall,93,59,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,5,5,Executive,2,2,0.021505376,93,
290073,7,Ministry of Puce,0,All Units,0.568493151,0,Overall,0,Overall,146,83,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,6,6,Finance and Economics,8,8,0.054794521,146,
290116,14,Ministry of Lemon,0,All Units,0.566217977,0,Overall,0,Overall,2303,1304,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,7,7,"Health, Education and Social Work",1,1,0.000434216,2303,
290128,25,Ministry of Red,0,All Units,0.615296804,0,Overall,0,Overall,876,539,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,8,8,Information Technology,193,193,0.220319635,876,
291794,5,Ministry of Yellow,0,All Units,0.798561151,0,Overall,0,Overall,278,222,3,Career Aspirations and Planning,6,Reasons Not Wanting to Advance Career,Q12,What is your main reason for not wanting to advance your career in the BC Public Service?,1,1,I am satisfied with my career and want to stay in my current position,4,4,0.363636364,11,
291819,17,Ministry of Navy,0,All Units,0.535211268,0,Overall,0,Overall,71,38,3,Career Aspirations and Planning,6,Reasons Not Wanting to Advance Career,Q12,What is your main reason for not wanting to advance your career in the BC Public Service?,2,2,I am nearing retirement,1,1,1,1,
291826,24,Ministry of Scarlet,0,All Units,0.56440678,0,Overall,0,Overall,1180,666,3,Career Aspirations and Planning,6,Reasons Not Wanting to Advance Career,Q12,What is your main reason for not wanting to advance your career in the BC Public Service?,2,2,I am nearing retirement,28,28,0.608695652,46,
291838,9,Ministry of Cream,0,All Units,0.746478873,0,Overall,0,Overall,71,53,3,Career Aspirations and Planning,6,Reasons Not Wanting to Advance Career,Q12,What is your main reason for not wanting to advance your career in the BC Public Service?,2,2,I am nearing retirement,0,0,0,2,
291858,14,Ministry of Lemon,0,All Units,0.566217977,0,Overall,0,Overall,2303,1304,3,Career Aspirations and Planning,6,Reasons Not Wanting to Advance Career,Q12,What is your main reason for not wanting to advance your career in the BC Public Service?,3,3,I don¿t expect my next career move will be within the BC Public Service,3,3,0.046153846,65,
291866,21,Ministry of Lavender,0,All Units,0.613636364,0,Overall,0,Overall,132,81,3,Career Aspirations and Planning,6,Reasons Not Wanting to Advance Career,Q12,What is your main reason for not wanting to advance your career in the BC Public Service?,3,3,I don¿t expect my next career move will be within the BC Public Service,0,0,0,4,
291897,17,Ministry of Navy,0,All Units,0.535211268,0,Overall,0,Overall,71,38,3,Career Aspirations and Planning,7,Career Planning Approach,Q13,What statement best describes your approach to career planning?,1,1,I have a career plan and closely follow it,2,2,0.058823529,34,
291936,14,Ministry of Lemon,0,All Units,0.566217977,0,Overall,0,Overall,2303,1304,3,Career Aspirations and Planning,7,Career Planning Approach,Q13,What statement best describes your approach to career planning?,2,2,I have a career plan and loosely follow it (e.g. it can change with new opportunities),595,595,0.500841751,1188,
291947,12,Ministry of Fear,0,All Units,0.679245283,0,Overall,0,Overall,53,36,3,Career Aspirations and Planning,7,Career Planning Approach,Q13,What statement best describes your approach to career planning?,3,3,I don¿t have a career plan but I¿d like to,10,10,0.294117647,34,
291967,10,Ministry of Snow,0,All Units,0.589928058,0,Overall,0,Overall,139,82,3,Career Aspirations and Planning,7,Career Planning Approach,Q13,What statement best describes your approach to career planning?,3,3,I don¿t have a career plan but I¿d like to,18,18,0.227848101,79,
292005,2,Ministry of Purple,0,All Units,0.563909774,0,Overall,0,Overall,133,75,3,Career Aspirations and Planning,7,Career Planning Approach,Q13,What statement best describes your approach to career planning?,5,5,Other (specify),2,2,0.028985507,69,
292012,23,Ministry of Blue,0,All Units,0.634408602,0,Overall,0,Overall,93,59,3,Career Aspirations and Planning,7,Career Planning Approach,Q13,What statement best describes your approach to career planning?,5,5,Other (specify),3,3,0.056603774,53,
292032,3,Ministry of Turquoise,0,All Units,0.592783505,0,Overall,0,Overall,194,115,3,Career Aspirations and Planning,8,Career Development Responsibility,Q14,My career development is¿,1,1,Mainly my responsibility,45,45,0.401785714,112,
292043,11,Ministry of Beige,0,All Units,0.548387097,0,Overall,0,Overall,496,272,3,Career Aspirations and Planning,8,Career Development Responsibility,Q14,My career development is¿,1,1,Mainly my responsibility,116,116,0.434456929,267,
292067,19,Ministry of Jet,0,All Units,0.664122137,0,Overall,0,Overall,131,87,3,Career Aspirations and Planning,8,Career Development Responsibility,Q14,My career development is¿,2,2,A shared responsibility between me and my employer,42,42,0.5,84,
292096,4,Ministry of Brown,0,All Units,0.490442381,0,Overall,0,Overall,1831,898,3,Career Aspirations and Planning,8,Career Development Responsibility,Q14,My career development is¿,3,3,Mainly my employer¿s responsibility,9,9,0.010404624,865,
292390,25,Ministry of Red,0,All Units,0.615296804,0,Overall,0,Overall,876,539,6,Career Opportunities,22,Career Opportunities,Q73REC,There is opportunity for me to progress along the career path I would like to pursue in the BC Public Service.,3,3,Agree,170,170,0.50295858,338,0.691715976
292404,14,Ministry of Lemon,0,All Units,0.566217977,0,Overall,0,Overall,2303,1304,6,Career Opportunities,22,Career Opportunities,Q73REC,There is opportunity for me to progress along the career path I would like to pursue in the BC Public Service.,3,3,Agree,453,453,0.518900344,873,0.683161512
292425,22,Ministry of Royal,0,All Units,0.411629246,0,Overall,0,Overall,1737,715,4,Career Development Resources and Support - All Employees,10,Work- and Career-Related Learning and Development,Q15REC,My organization supports my work related learning and development.,1,1,Disagree,152,152,0.21529745,706,0.688385269
292462,9,Ministry of Cream,0,All Units,0.746478873,0,Overall,0,Overall,71,53,4,Career Development Resources and Support - All Employees,10,Work- and Career-Related Learning and Development,Q15REC,My organization supports my work related learning and development.,2,2,Neutral,7,7,0.134615385,52,0.730769231
296819,22,Ministry of Royal,0,All Units,0.411629246,0,Overall,0,Overall,1737,715,5,Career Development Resources and Support - Supervisors,20,Helpfulness of Career Development Resources for Supervisors,Q65REC,Coaching through the BC Public Service Agency,3,3,Helpful,38,38,0.690909091,55,0.767272727
296861,12,Ministry of Fear,0,All Units,0.679245283,0,Overall,0,Overall,53,36,5,Career Development Resources and Support - Supervisors,20,Helpfulness of Career Development Resources for Supervisors,Q66REC,Mentoring,2,2,Neutral,1,1,0.166666667,6,0.833333333
296867,2,Ministry of Purple,0,All Units,0.563909774,0,Overall,0,Overall,133,75,5,Career Development Resources and Support - Supervisors,20,Helpfulness of Career Development Resources for Supervisors,Q66REC,Mentoring,2,2,Neutral,1,1,0.2,5,0.76
296880,4,Ministry of Brown,0,All Units,0.490442381,0,Overall,0,Overall,1831,898,5,Career Development Resources and Support - Supervisors,20,Helpfulness of Career Development Resources for Supervisors,Q66REC,Mentoring,2,2,Neutral,22,22,0.213592233,103,0.766990291
296912,6,Ministry of Pink,0,All Units,0.47744511,0,Overall,0,Overall,2505,1196,5,Career Development Resources and Support - Supervisors,20,Helpfulness of Career Development Resources for Supervisors,Q67REC,360 degree assessments,1,1,Not helpful,1,1,0.037037037,27,0.77037037
296958,4,Ministry of Brown,0,All Units,0.490442381,0,Overall,0,Overall,1831,898,5,Career Development Resources and Support - Supervisors,20,Helpfulness of Career Development Resources for Supervisors,Q67REC,360 degree assessments,2,2,Neutral,10,10,0.303030303,33,0.745454545
296977,20,Ministry of Green,0,All Units,0.612903226,0,Overall,0,Overall,31,19,5,Career Development Resources and Support - Supervisors,20,Helpfulness of Career Development Resources for Supervisors,Q67REC,360 degree assessments,3,3,Helpful,2,2,1,2,0.9
297002,18,Ministry of Zodiac,0,All Units,0.53125,0,Overall,0,Overall,288,153,5,Career Development Resources and Support - Supervisors,21,Temporary Assignments - Approvals and Barriers,Q68,"In the past five years, have you been able to approve your direct reports¿ requests for Temporary Assignments (Tas)?",1,1,I have not been asked to approve any TA requests,15,15,0.416666667,36,
297706,0,All,0,All Units,0.55705048,1,Gender,2,Female,9588,5341,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,1,1,Admin Support,2552,2552,0.266166041,9588,
297721,0,All,0,All Units,0.510846518,1,Gender,1,Male,6131,3132,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,9,9,Legal Counsel,195,195,0.031805578,6131,
297736,0,All,0,All Units,0.55705048,1,Gender,2,Female,9588,5341,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,2,2,Two,642,642,0.123319247,5206,
297754,0,All,0,All Units,0.55705048,1,Gender,2,Female,9588,5341,1,Respondent Profile,1,profile,REGHOURS,Regular Hours,2,2,Part-time,1058,1058,0.110346266,9588,
297773,0,All,0,All Units,0.510846518,1,Gender,1,Male,6131,3132,1,Respondent Profile,1,profile,UNIONSTATUS,Union Status,1,1,Excluded,824,824,0.263090677,3132,
297858,0,All,0,All Units,0.55705048,1,Gender,2,Female,9588,5341,3,Career Aspirations and Planning,7,Career Planning Approach,Q13,What statement best describes your approach to career planning?,2,2,I have a career plan and loosely follow it (e.g. it can change with new opportunities),2270,2270,0.469105187,4839,
297872,0,All,0,All Units,0.55705048,1,Gender,2,Female,9588,5341,3,Career Aspirations and Planning,9,Advancement Preparedness,Q70REC,I understand what I need to do to advance my career in the BC Public Service.,1,1,Disagree,1072,1072,0.226208061,4739,0.660898924
297782,0,All,0,All Units,0.55705048,1,Gender,2,Female,9588,5341,2,Working in the BC Public Service,2,Working in the BC Public Service,Q1REC,My job is a good fit with my skills and interests.,3,3,Agree,4059,4059,0.761110069,5333,0.810913182
297798,0,All,0,All Units,0.55705048,1,Gender,2,Female,9588,5341,2,Working in the BC Public Service,2,Working in the BC Public Service,Q4REC,I am satisfied with my organization.,2,2,Neutral,1464,1464,0.274774775,5328,0.693581081
297836,0,All,0,All Units,0.55705048,1,Gender,2,Female,9588,5341,3,Career Aspirations and Planning,3,Interest in Career Advancement,Q10_ORIG,Developing expertise in a particular area or subject.,3,98,Don't know,284,284,0.053173563,5341,
297457,7,Ministry of Puce,0,All Units,0.568493151,0,Overall,0,Overall,146,83,8,Succession Management - Supervisors,24,Succession Planning and Knowledge Transfer - Supervisors,Q80REC,I take steps to ensure that critical knowledge is retained when my direct reports leave the work unit.,2,2,Neutral,5,5,0.2,25,0.864
297510,6,Ministry of Pink,0,All Units,0.47744511,0,Overall,0,Overall,2505,1196,8,Succession Management - Supervisors,24,Succession Planning and Knowledge Transfer - Supervisors,Q81REC,I am always on the lookout for potential talent to fill positions on my team when they open up.,1,1,Disagree,19,19,0.082608696,230,0.804347826
297625,22,Ministry of Royal,0,All Units,0.411629246,0,Overall,0,Overall,1737,715,8,Succession Management - Supervisors,25,Developing Direct Reports for Succession,Q8283,"Have you identified potential replacement(s) who would be ready for your position, and are you actively developing them?",2,2,"Have identified potential replacements, but not developing them",13,13,0.078787879,165,
290140,23,Ministry of Blue,0,All Units,0.634408602,0,Overall,0,Overall,93,59,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,8,8,Information Technology,4,4,0.043010753,93,
290152,6,Ministry of Pink,0,All Units,0.47744511,0,Overall,0,Overall,2505,1196,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,9,9,Legal Counsel,0,0,0,2505,
